0,50000,100
0.01,49996.875,98.125
0.02,49993.84004,96.284965
0.03,49990.8931,94.479251
0.04,49988.03223,92.707227
0.05,49985.2555,90.968273
0.06,49982.56103,89.26178
0.07,49979.94696,87.587148
0.08,49977.41149,85.943792
0.09,49974.95284,84.331132
0.1,49972.56929,82.748603
0.11,49970.25912,81.195648
0.12,49968.02067,79.671721
0.13,49965.85232,78.176284
0.14,49963.75245,76.70881
0.15,49961.71952,75.268782
0.16,49959.75197,73.855691
0.17,49957.84832,72.469039
0.18,49956.00709,71.108336
0.19,49954.22684,69.773099
0.2,49952.50616,68.462857
0.21,49950.84366,67.177147
0.22,49949.238,65.915511
0.23,49947.68786,64.677504
0.24,49946.19192,63.462686
0.25,49944.74893,62.270627
0.26,49943.35763,61.100902
0.27,49942.01681,59.953097
0.28,49940.72528,58.826804
0.29,49939.48187,57.721622
0.3,49938.28544,56.637158
0.31,49937.13486,55.573027
0.32,49936.02903,54.528849
0.33,49934.9669,53.504253
0.34,49933.94739,52.498874
0.35,49932.9695,51.512353
0.36,49932.0322,50.544338
0.37,49931.13451,49.594484
0.38,49930.27548,48.662453
0.39,49929.45414,47.747912
0.4,49928.66958,46.850533
0.41,49927.9209,45.969997
0.42,49927.2072,45.105988
0.43,49926.52761,44.258199
0.44,49925.8813,43.426326
0.45,49925.26743,42.61007
0.46,49924.68518,41.809141
0.47,49924.13376,41.023252
0.48,49923.61239,40.252121
0.49,49923.12031,39.495472
0.5,49922.65677,38.753034
0.51,49922.22104,38.024541
0.52,49921.81241,37.309733
0.53,49921.43018,36.608352
0.54,49921.07367,35.920148
0.55,49920.7422,35.244873
0.56,49920.43512,34.582286
0.57,49920.15179,33.932148
0.58,49919.89159,33.294227
0.59,49919.6539,32.668293
0.6,49919.43811,32.054122
0.61,49919.24365,31.451493
0.62,49919.06995,30.86019
0.63,49918.91643,30.280001
0.64,49918.78255,29.710716
0.65,49918.66777,29.152132
0.66,49918.57157,28.604048
0.67,49918.49343,28.066266
0.68,49918.43286,27.538594
0.69,49918.38935,27.020842
0.7,49918.36244,26.512823
0.71,49918.35164,26.014354
0.72,49918.3565,25.525258
0.73,49918.37657,25.045357
0.74,49918.41142,24.574478
0.75,49918.46061,24.112454
0.76,49918.52371,23.659117
0.77,49918.60033,23.214303
0.78,49918.69007,22.777854
0.79,49918.79251,22.349612
0.8,49918.9073,21.929422
0.81,49919.03404,21.517134
0.82,49919.17238,21.112599
0.83,49919.32195,20.715671
0.84,49919.48241,20.326208
0.85,49919.65342,19.944069
0.86,49919.83463,19.569116
0.87,49920.02573,19.201214
0.88,49920.2264,18.840232
0.89,49920.43632,18.486038
0.9,49920.65518,18.138506
0.91,49920.8827,17.797509
0.92,49921.11858,17.462926
0.93,49921.36254,17.134635
0.94,49921.6143,16.812518
0.95,49921.87359,16.49646
0.96,49922.14015,16.186346
0.97,49922.41371,15.882064
0.98,49922.69403,15.583505
0.99,49922.98086,15.290562
1,49923.27395,15.003128
1.01,49923.57309,14.7211
